Index	Sample Name	Sample Type	Component Name	Component Type	Component Group Name	Actual Concentration	Expected RT	Area	Retention Time	Retention Time Delta (min)	Used	Calculated Concentration	Adduct / Charge	Accuracy	Formula	Precursor Mass	Accuracy Acceptance	Concentration Acceptance	Reportable	Ejection Status	Ejection Volume	Ejection Time
488	K4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	26570.970000001	0.0166485774404521	0.000648577440452051	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:31.6382802Z
489	K5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46306.6682995325	0.0201865159312739	0.000813484068726111	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:34.6468584Z
490	K5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	59935.0050000023	0.0177195827103492	0.00171958271034925	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:34.6468584Z
491	K6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46913.6035032551	0.020278631168307	0.000721368831692975	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:37.6949696Z
492	K6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37617.3449999971	0.01490400005717	0.00109599994283004	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:37.6949696Z
493	K7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48563.923236896	0.0200477802759228	0.000952219724077212	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:40.6440173Z
494	K7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	45907.4250000017	0.0163659036171437	0.000365903617143736	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:40.6440173Z
495	K8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	46012.6094829337	0.0208704672956369	0.000129532704363125	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:43.6376566Z
496	K8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	36536.2200000014	0.0171615977282352	0.00116159772823523	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:43.6376566Z
497	K9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54134.9823085306	0.0196890372058254	0.0013109627941746	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:46.6420506Z
498	K9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1081.12500000004	0.019397626066882	0.00339762606688196	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:46.6420506Z
499	K10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44207.7420681102	0.0208113788377628	0.000188621162237217	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:49.6348757Z
500	K10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1082.24999999985	0.017898553545719	0.00189855354571903	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:49.6348757Z
501	K11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53409.7380132119	0.0197448936316569	0.00125510636834312	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:52.6438517Z
502	K11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	35548.6950000013	0.0163860454652639	0.000386045465263891	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:52.6438517Z
503	K12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47033.4142010289	0.0204017531525157	0.00059824684748435	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:55.6384159Z
504	K12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	932.625000000035	0.0190329064920729	0.00303290649207291	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:55.6384159Z
505	K13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48900.7352227981	0.0200532137091338	0.00094678629086619	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:58.6376074Z
506	K13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	47914.3349999951	0.0181969998451084	0.00219699984510836	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:58:58.6376074Z
507	K14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47647.6999906011	0.0196999976442608	0.00130000235573917	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:01.6363927Z
508	K14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	43109.7299999956	0.0158094229279918	0.000190577072008181	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:01.6363927Z
509	K15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53271.1836724957	0.0197665557790478	0.0012334442209522	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:04.6393702Z
510	K15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1018.12500000004	0.0149370968466113	0.00106290315338865	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:04.6393702Z
511	K16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49512.192426875	0.0201726922205831	0.000827307779416888	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:07.6434298Z
512	K16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	34972.6725000013	0.0170115914450965	0.00101159144509651	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:07.6434298Z
513	K17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47472.8496909072	0.0201199597225835	0.000880040277416522	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:10.6323952Z
514	K17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	50095.3500000019	0.0152652558425255	0.000734744157474487	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:10.6323952Z
515	K18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	43906.9248942951	0.0213129398640527	0.000312939864052668	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:13.6402692Z
516	K18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39794.2650000015	0.0171149844259382	0.00111498442593817	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:13.6402692Z
517	K19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	56662.3130685336	0.0198694108499663	0.00113058915003366	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:16.6339472Z
518	K19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	3811.99500000023	0.0181920483719165	0.00219204837191648	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:16.6339472Z
519	K20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	43991.1831152502	0.0205017142820607	0.000498285717939324	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:19.6432365Z
520	K20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39216.5550000015	0.0183102735514552	0.0023102735514552	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:19.6432365Z
521	K21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	56589.8473570024	0.0195901784053831	0.00140982159461687	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:22.6315509Z
522	K21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1553.62499999984	0.0206083311698685	0.0046083311698685	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:22.6315509Z
523	K22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45642.3932722772	0.0212642942493711	0.000264294249371126	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:25.6314645Z
524	K22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	32276.7824999973	0.0175388672483646	0.00153886724836459	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:25.6314645Z
525	K23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	59007.9410083311	0.0195981983584541	0.00140180164154591	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:28.6346455Z
526	K23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	2142.00000000008	0.0179925400510571	0.00199254005105712	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:28.6346455Z
527	K24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	59439.3671808851	0.0195971798759709	0.00140282012402912	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:31.6379768Z
528	K24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	891.000000000034	0.0145006658477163	0.00149933415228367	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:31.6379768Z
529	L1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54394.6437292505	0.0198631765322773	0.00113682346772268	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:43.6446624Z
530	L1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	12090.8929999992	0.0180894502829066	0.00208945028290664	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:43.6446624Z
531	L2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45867.5871072708	0.0204922743137967	0.000507725686203338	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:40.6206684Z
532	L2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	30923.8649999971	0.0165956181396507	0.000595618139650748	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:40.6206684Z
533	L3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49845.745836119	0.019314539963506	0.00168546003649398	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:37.6233050Z
534	L3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	39049.4250000015	0.0179649057460644	0.00196490574606437	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:37.6233050Z
535	L4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50774.0458346086	0.0199167977880537	0.00108320221194629	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:34.6289680Z
536	L4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	26636.967500001	0.0175080062753955	0.00150800627539547	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:34.6289680Z
537	L5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	55549.2895276845	0.019371651394888	0.00162834860511196	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:31.6208701Z
538	L5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1113.75000000004	0.0178631345656682	0.00186313456566822	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:31.6208701Z
539	L6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54707.864463529	0.0195114039223739	0.00148859607762609	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:28.6218255Z
540	L6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	600.750000000023	0.0202663650118937	0.00426636501189368	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:28.6218255Z
541	L7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54145.6435173821	0.0201002719770579	0.000899728022942057	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:25.6240179Z
542	L7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1609.12500000007	0.020372988655779	0.00437298865577898	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:25.6240179Z
543	L8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48551.6638812946	0.0202697294236737	0.000730270576326308	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:22.6297692Z
544	L8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	41294.4750000016	0.0160076012992646	7.60129926456396E-06	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:22.6297692Z
545	L9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54797.4239622344	0.0195697190098753	0.00143028099012468	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:19.6511371Z
546	L9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	967.499999999911	0.0187729428746219	0.00277294287462189	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:19.6511371Z
547	L10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48086.0165443764	0.0195854602024873	0.0014145397975127	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:16.6281413Z
548	L10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	47382.8399999953	0.016047941787626	4.79417876260227E-05	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:16.6281413Z
549	L11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45128.2367091683	0.0203475021154547	0.000652497884545262	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:13.6344712Z
550	L11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	37796.2650000014	0.0157763827207809	0.000223617279219133	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:13.6344712Z
551	L12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48061.4417246009	0.0207500406791238	0.000249959320876219	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:10.6301944Z
552	L12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	34691.8050000013	0.0153355469231545	0.000664453076845501	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:10.6301944Z
553	L13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	55061.8388036995	0.0196777486595018	0.00132225134049822	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:07.6307490Z
554	L13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	5511.19499999954	0.0164105671529936	0.000410567152993604	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:07.6307490Z
555	L14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	55156.0151684319	0.020093829938046	0.000906170061953957	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:04.6330851Z
556	L14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	778.50000000003	0.0195375635389665	0.00353756353896649	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:04.6330851Z
557	L15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52825.515657944	0.0196853003502848	0.00131469964971521	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:01.6439451Z
558	L15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	4444.24500000017	0.0173876578810963	0.00138765788109634	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:01.6439451Z
559	L16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47752.6097967924	0.0204017216560469	0.000598278343953085	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:58.6253136Z
560	L16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	2310.75000000009	0.017313905200014	0.00131390520001398	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:58.6253136Z
561	L17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	48476.0787800865	0.0199126590103967	0.00108734098960329	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:55.6274994Z
562	L17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	55066.0049999952	0.0148295663451211	0.00117043365487895	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:55.6274994Z
563	L18-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44372.2308698751	0.0208939965148454	0.000106003485154625	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:52.6640290Z
564	L18-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	40382.5500000015	0.0145711641893336	0.00142883581066645	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:52.6640290Z
565	L19-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	59653.590719607	0.019210370750916	0.00178962924908404	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:49.6307924Z
566	L19-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1217.25000000005	0.0172712332412078	0.0012712332412078	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:49.6307924Z
567	L20-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51815.5465078056	0.0199626985901469	0.0010373014098531	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:46.6308610Z
568	L20-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	620.999999999925	0.0177945434256458	0.00179454342564576	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:46.6308610Z
569	L21-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	45437.157086527	0.0203826493841766	0.00061735061582344	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:43.6323266Z
570	L21-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	47941.6074999973	0.0134506659879747	0.00254933401202527	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:43.6323266Z
571	L22-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51438.0759369876	0.020448817048672	0.000551182951327979	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:40.6336547Z
572	L22-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	686.250000000026	0.0183409728287039	0.00234097282870393	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:40.6336547Z
573	L23-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53394.4158296118	0.0199504018001195	0.00104959819988047	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:37.6351554Z
574	L23-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	4117.95000000016	0.0184477100895171	0.00244771008951715	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:37.6351554Z
575	L24-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44982.2792319279	0.0201725188402905	0.000827481159709459	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:34.6367559Z
576	L24-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	49441.4184999979	0.0150263100561772	0.00097368994382283	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T10:59:34.6367559Z
577	M1-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	52775.2721423093	0.0194571563355773	0.00154284366442273	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:46.6239665Z
578	M1-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	49482.4950000019	0.0169516912792597	0.000951691279259731	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:46.6239665Z
579	M2-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	70399.5617575745	0.0193106911100447	0.00168930888995531	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:49.6226621Z
580	M2-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1330.87500000005	0.0169948429741519	0.000994842974151894	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:49.6226621Z
581	M3-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53543.0899500693	0.0198136894811386	0.00118631051886144	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:52.6251360Z
582	M3-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	3758.61799999976	0.0191411345684071	0.00314113456840714	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:52.6251360Z
583	M4-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	59012.7854632402	0.0195872820575684	0.00141271794243159	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:55.6251145Z
584	M4-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	34062.3450000013	0.0178562570049792	0.00185625700497919	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:55.6251145Z
585	M5-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	57578.5442162822	0.0200979586857379	0.000902041314262112	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:58.6171475Z
586	M5-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	940.500000000036	0.0192291252128792	0.00322912521287921	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:00:58.6171475Z
587	M6-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	53448.3647019421	0.0202357296127154	0.000764270387284556	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:01.6222773Z
588	M6-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	569.987499999967	0.0172898855169343	0.00128988551693433	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:01.6222773Z
589	M7-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50133.3038604261	0.019682020232092	0.001317979767908	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:04.6248720Z
590	M7-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	29334.1499999973	0.0171200936703293	0.00112009367032925	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:04.6248720Z
591	M8-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	44577.124701514	0.0204617683918541	0.00053823160814594	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:07.6492018Z
592	M8-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	48029.4900000018	0.0158262152261751	0.000173784773824862	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:07.6492018Z
593	M9-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50892.0297248831	0.0188965920139261	0.00210340798607393	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:10.6176828Z
594	M9-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	28864.3204999984	0.0163009883846222	0.000300988384622228	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:10.6176828Z
595	M10-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	47235.0747977177	0.0197198974065886	0.00128010259341137	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:13.6170552Z
596	M10-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	42296.5349999956	0.0177537605371104	0.00175376053711037	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:13.6170552Z
597	M11-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	54739.1732905434	0.0193422591609874	0.00165774083901256	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:16.6214459Z
598	M11-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1355.62500000005	0.0188552799483876	0.0028552799483876	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:16.6214459Z
599	M12-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49078.7020382613	0.0204914909896438	0.000508509010356178	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:19.6342823Z
600	M12-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	25090.290000001	0.0184621746226869	0.00246217462268691	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:19.6342823Z
601	M13-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	51431.664748391	0.0198605509874851	0.00113944901251491	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:22.6182703Z
602	M13-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	42468.2100000016	0.0164705991100726	0.000470599110072606	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:22.6182703Z
603	M14-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50416.1017408205	0.0196425654967439	0.00135743450325607	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:25.6216512Z
604	M14-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	4822.46999999965	0.0151963352409104	0.000803664759089554	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:25.6216512Z
605	M15-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	50680.2702489869	0.0198542887614611	0.00114571123853893	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:28.6202089Z
606	M15-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	43205.1300000016	0.0162418277462039	0.000241827746203876	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:28.6202089Z
607	M16-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	49810.0882506751	0.0198741038569102	0.00112589614308977	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:31.6236806Z
608	M16-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	10256.0400000004	0.018445107623288	0.00244510762328796	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:31.6236806Z
609	M17-1	Unknown	PPD	Internal Standards	Group 1	1	0.021	56564.7382333905	0.0192186085811986	0.00178139141880139	True	N/A		N/A		461.332	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:34.6182163Z
610	M17-1	Unknown	CK	Quantifiers	Group 1	N/A	0.016	1115.99999999995	0.0182358647081841	0.00223586470818411	True	<2 points		N/A		623.374	Pass	Pass	True	Ok	2.5	2024-11-08T11:01:34.6182163Z
